,doc_id,sentence_id,sentence_text,sno
181,1673799886,4,"['A', 'retrospective', 'analysis', 'of', 'patients', 'admitted', 'for', 'acute', 'coronary', 'syndrome', 'at', '15', 'hospitals', 'in', 'northern', 'Italy', 'during', 'the', 'early', 'days', 'of', 'the', 'COVID-19', 'outbreak', 'revealed', 'a', 'mean', 'rate', 'of', '13.3', 'emergency', 'admissions', 'per', 'day', 'compared', 'to', 'the', '18.9', 'admissions', 'during', 'the', 'previous', 'year', '(', 'incidence', 'rate', 'ratio', ',', '0.70', ';', '95', '%', 'CI', ',', '0.63', 'to', '0.78', ';', 'p', '<', '0.001', ')', '(', 'De', 'Filippo', 'et', 'al', '.,', '2020', ')', '.']",182
182,1685655814,0,"['The', 'Italian', 'SSN', 'was', 'established', 'in', '1978', 'on', 'the', 'principles', 'of', 'universal', 'access', 'and', 'free', 'health', 'care', '.']",183
183,1685655814,1,"['The', 'SSN', 'is', 'mostly', 'financed', 'through', 'general', 'taxation', '.']",184
184,1685655814,2,"['In', '2019', ',', 'public', 'health', 'care', 'expenditure', 'was', '74', '%', 'of', 'total', 'health', 'care', 'expenditure', '(', 'THE', ')', 'and', '6.5', '%', 'of', 'GDP', '.']",185
185,1685655814,3,"['Private', 'out-of-pocket', 'payments', 'account', 'for', '23', '%', 'of', 'THE', ',', 'one', 'of', 'the', 'highest', 'in', 'Europe', ',', 'with', 'the', 'remainder', 'coming', 'from', 'private', 'health', 'insurance', '.']",186
186,1685655814,4,"['THE', 'was', '8.8', '%', 'of', 'GDP', ',', 'in', 'line', 'with', 'the', 'Organisation', 'for', 'Economic', 'Co-operation', 'and', 'Development', '(', 'OECD', ')', 'average', ',', 'but', 'almost', '1', '%', 'below', 'the', 'European', 'Union', '(', 'EU', ')', '(', '28', ')', 'average', 'and', 'lower', 'than', 'most', 'Western', 'European', 'countries', ';', 'per', 'capita', 'spending', 'was', '3649', 'USD-PPP', ',', '14', '%', 'lower', 'than', 'the', 'OECD', 'average', '(', 'Citoni', 'et', 'al', '.,', '2020', ')', '.']",187
187,1685655814,5,"['Unlike', 'other', 'centrally', 'managed', 'national', 'health', 'care', 'systems', ',', 'the', 'SSN', 'has', 'implemented', 'a', 'decentralised', 'model', 'since', 'the', 'early', '1990s', 'with', 'complementary', 'responsibilities', 'allocated', 'to', 'the', 'central', 'and', 'regional', 'levels', 'of', 'government', '(', 'Ferre', 'et', 'al', '.,', '2014', ')', '.']",188
188,1685655814,6,"['The', 'central', 'government', 'is', 'responsible', 'to', 'set', 'the', 'overall', 'funding', 'requirements', ',', 'goals', 'and', 'priorities', 'of', 'the', 'SSN', ',', 'mainly', 'through', 'the', 'setting', 'of', ""'"", 'Essential', 'Levels', 'of', 'Care', ""'"", '(', 'Livelli', 'Essenziali', 'di', 'Assistenza', ',', 'LEA', ')', 'and', 'by', 'ensuring', 'that', 'the', 'health', 'expenditure', 'of', 'each', 'region', 'does', 'not', 'exceed', 'the', 'allocated', 'budget', '.']",189
189,1685655814,7,"['Nineteen', 'regions', 'and', 'two', 'autonomous', 'provinces', 'are', 'responsible', 'for', 'the', 'organisation', 'and', 'delivery', 'of', 'health', 'care', 'services', '-', 'primary', 'and', 'secondary', 'care', ',', 'public', 'health', 'and', 'social', 'care', '-', 'within', 'their', 'territories', '.']",190
190,1685655814,8,"['They', 'are', 'allowed', 'to', 'do', 'so', 'with', 'a', 'high', 'degree', 'of', 'administrative', ',', 'political', 'and', 'also', 'fiscal', 'autonomy', ',', 'e.g.', 'regions', 'can', 'levy', 'additional', 'taxes', 'to', 'finance', 'health', 'care', '.']",191
191,1685655814,9,"['This', 'decentralised', 'model', 'has', 'basically', 'led', 'to', 'the', 'development', 'of', '21', 'different', 'regional', '/', 'provincial', 'health', 'care', 'sub-systems', 'in', 'Italy', ',', 'with', 'significant', 'differences', 'in', 'terms', 'of', 'organisational', 'and', 'governance', 'models', '(', 'Nuti', 'et', 'al', '.,', '2016', ')', '.']",192
192,1685655814,10,"['Over', 'the', 'last', 'two', 'decades', 'the', 'Italian', 'SSN', 'has', 'experienced', 'continuous', 'financial', 'cuts', ',', 'which', 'while', 'guaranteeing', 'financial', 'sustainability', ',', 'might', 'have', 'led', 'to', 'a', 'number', 'of', 'negative', 'and', 'unintended', 'effects', '.']",193
193,1685655814,11,"['A', 'cap', 'to', 'personnel', 'costs', 'in', '2004', ',', 'for', 'example', ',', 'led', 'to', 'a', 'depletion', 'of', 'health', 'care', 'professionals', ""'"", 'competencies', '(', 'Noto', 'et', 'al', '.,', '2020', ')', '.']",194
194,1685655814,12,"['The', '2007', 'bail-out', 'plans', 'in', 'some', 'regions', 'resulted', 'in', 'the', 'downsizing', 'of', 'hospital', 'capacity', ',', 'block', 'of', 'staff', 'turnover', 'and', 'new', 'co-payments', 'on', 'pharmaceutical', 'expenditure', '(', 'Bordignon', 'and', 'Turati', ',', '2009', ';', 'Piacenza', 'and', 'Turati', ',', '2014', ')', '.']",195
195,1685655814,13,"['All', 'of', 'the', 'above', 'led', 'to', 'the', 'realisation', 'that', 'more', 'resources', 'needed', 'to', 'be', 'injected', 'in', 'the', 'SSN', ',', 'as', 'recognised', 'in', 'the', 'last', 'national', 'health', 'plan', ""'"", 'Patto', 'per', 'la', 'salute', '2019-2021', ""'"", ',', 'issued', 'in', 'December', '2019', ',', 'just', 'before', 'the', 'COVID-19', 'crisis', '(', 'Ministero', 'della', 'Salute', ',', '2019', ')', '.']",196
196,1698234574,0,"['1', '.']",197
197,1698234574,1,"['Introduction', '.']",198
198,1864928046,0,"['response', 'to', 'the', 'COVID-19', 'crisis', 'mainly', 'a', 'hospital-centred', 'response', ',', 'especially', 'in', 'Lombardy', '.']",199
199,1864928046,1,"['This', 'proved', 'to', 'be', 'suboptimal', ',', 'as', 'revealed', 'by', 'the', 'high', 'incidence', 'and', 'high', 'rate', 'at', 'which', 'the', 'virus', 'spread', ',', 'and', 'the', 'subsequent', 'high', 'need', 'for', 'ventilators', 'and', 'intensive', 'care', 'beds', '.']",200
200,1864928046,2,"['Italy', 'appeared', 'to', 'be', 'under-equipped', 'with', 'respect', 'to', 'both', ',', 'which', 'has', 'been', 'suggested', 'to', 'have', 'put', 'the', 'country', 'under', 'great', '(', 'er', ')', 'risk', 'during', 'this', 'crisis', '.']",201
201,1864928046,3,"['A', 'study', 'by', 'Remuzzi', 'and', 'Remuzzi', '(', '2020', ')', ',', 'for', 'example', ',', 'estimated', 'that', 'by', '29th', 'March', 'between', '9', 'and', '11', '%', 'of', 'COVID-19', 'patients', 'required', 'ICU', 'care', '.']",202
202,1864928046,4,"['Given', 'the', 'number', 'of', 'COVID-19', 'cases', 'was', 'at', 'the', 'time', 'equal', 'to', '73,800', ',', 'the', 'authors', 'stated', 'that', 'around', '7380', 'ICU', 'beds', 'were', 'needed', ',', 'a', 'number', 'well', 'exceeding', 'the', 'ICU', 'bed', 'capacity', 'at', 'the', 'time', '.']",203
203,1864928046,5,"['This', 'may', 'have', 'forced', 'ICU', 'specialists', 'to', 'prioritise', 'patients', 'more', 'likely', 'to', 'benefit', 'and', 'survive', '.']",204
204,1864928046,6,"['Furthermore', ',', 'in', 'the', 'urgency', 'of', 'addressing', 'COVID-19', 'patients', 'in', 'a', 'hospital', 'setting', '(', 'with', 'the', 'doubling', 'of', 'ICU', 'beds', 'in', 'the', 'span', 'of', 'a', 'mere', '15', 'days', ')', ',', 'the', 'national', 'and', 'regional', 'governments', 'might', 'have', 'been', 'slow', 'in', 'organising', 'an', 'equally', 'effective', 'response', 'at', 'the', 'primary', '/', 'community', 'care', 'level', '.']",205
205,1864928046,7,"['The', 'high', 'level', 'of', 'infected', 'general', 'practitioners', '(', 'as', 'compared', 'to', 'all', 'health', 'care', 'professionals', ')', 'testifies', 'the', 'lower', 'level', 'of', 'attention', 'that', 'this', 'part', 'of', 'the', 'health', 'care', 'system', 'received', 'in', 'the', 'overall', 'COVID-19', 'emergency', 'response', 'strategy', '(', 'FNOMCeO', ',', '2020', ')', '.']",206
206,1864928046,8,"['However', 'early', 'on', 'in', 'the', 'pandemic', '(', 'March', '2020', ')', ',', 'the', 'central', 'government', 'required', 'the', 'creation', 'of', 'special', 'units', '(', 'Unita', 'Speciali', 'di', 'Continuita', 'Assistenziale', ',', 'USCA', ',', '1', 'every', '50,000', 'inhabitants', ')', 'to', 'manage', 'COVID-19', 'patients', ',', 'who', 'did', 'not', 'require', 'hospital', 'care', ',', 'to', 'be', 'followed', 'in', 'the', 'community', ',', 'including', 'the', 'monitoring', 'of', 'people', 'in', 'home-isolation', '(', 'DL', ',', '2020a', ',', '2020b', ')', '.']",207
207,1864928046,9,"['However', ',', 'their', 'introduction', 'by', 'the', 'single', 'regions', 'has', 'not', 'been', 'uniform', 'with', 'a', 'minimum', 'of', 'five', 'USCAs', 'activated', 'in', 'Molise', 'and', 'PA', 'Bolzen', 'against', 'the', 'maximum', 'number', 'of', '250', 'USCAs', 'in', 'Lazio', '.']",208
208,1864928046,10,"['Lombardy', ',', 'the', 'region', 'that', 'has', 'historically', 'invested', 'the', 'least', 'on', 'primary', '/', 'community', 'care', ',', 'has', 'only', 'activated', '157', 'USCAs', 'against', 'the', 'scheduled', '202', '(', 'Fassari', ',', '2020', ')', '.']",209
209,1864928046,11,"['Another', 'important', 'issue', '-', 'raising', 'questions', 'on', 'the', 'appropriateness', 'and', 'the', 'timing', 'of', 'the', 'containment', 'measures', 'implemented', 'in', 'Italy', ',', 'and', 'especially', 'in', 'the', 'Lombardy', 'region', '-', 'is', 'in', 'the', 'number', 'of', 'deaths', 'in', 'nursing', 'homes', '.']",210
210,1864928046,12,"['In', 'Lombardy', ',', 'for', 'example', ',', 'to', 'ease', 'pressure', 'on', 'hospitals', 'already', 'working', 'at', 'full', 'capacity', ',', 'regional', 'decision', 'makers', 'proposed', 'to', 'use', 'RSA', 'beds', 'to', 'treat', 'non', 'critical', 'COVID-19', 'patients', ',', 'provided', 'that', 'these', 'patients', 'could', 'be', 'properly', 'isolated', '(', 'Lombardy', 'Region', ',', '2020', ')', '.']",211
211,1864928046,13,"['At', 'the', 'time', 'of', 'writing', ',', 'these', 'decisions', 'are', 'under', 'judicial', 'investigations', 'to', 'establish', 'whether', 'they', 'have', 'contributed', 'to', 'the', 'excess', 'deaths', 'observed', 'in', 'nursing', 'homes', 'in', 'Lombardy', '(', 'Serra', ',', '2020', ')', '.']",212
212,1864928046,14,"['Furthermore', ',', 'RSA', ""'s"", 'staff', 'and', 'carers', 'have', 'suffered', 'from', 'massive', 'shortage', 'of', 'PPE', ',', 'similarly', 'to', 'other', 'countries', '(', 'Berloto', 'et', 'al', '.,', '2020', ')', ',', 'and', 'from', 'a', 'widespread', 'lack', 'of', 'appropriate', 'training', '.']",213
213,1864928046,15,"['Finally', ',', 'the', 'COVID-19', 'crisis', 'has', 'highlighted', 'the', 'need', 'to', 'review', 'the', 'way', 'social', 'care', 'is', 'organised', 'and', 'delivered', 'in', 'Italy', ',', 'and', 'the', 'need', 'for', 'a', 'regulatory', 'body', 'responsible', 'for', 'controlling', 'the', 'quality', 'of', 'services', 'provided', 'by', 'RSAs', ',', 'which', 'does', 'not', 'currently', 'exist', '(', 'Ravizza', ',', '2020', ')', '.']",214
214,1864928046,16,"['Disruption', 'or', 'deliberate', 'delays', 'in', 'seeking', 'needed', 'care', 'may', 'have', 'raised', 'concerns', ',', 'anxiety', ',', 'fear', 'and', 'may', 'have', 'negatively', 'impacted', 'the', 'mental', 'health', 'of', 'patients', ',', 'especially', 'those', 'in', 'vulnerable', 'and', 'fragile', 'groups', '(', 'Citoni', 'et', 'al', '.,', '2020', ')', '.']",215
215,1864928046,17,"['A', 'silent', 'sub-epidemic', 'of', 'people', 'who', 'needed', 'hospital', 'care', 'but', 'did', 'not', 'dare', 'to', 'show', 'up', 'may', 'well', 'rival', 'the', 'carnage', 'directly', 'produced', 'by', 'COVID-19', '-', 'a', 'collateral', 'damage', 'from', 'delay', 'of', 'less', 'urgent', 'care', 'that', 'truly', 'could', 'not', 'wait', ',', 'with', 'potentially', 'thousands', 'of', 'missed', 'diagnoses', 'who', 'will', 'deteriorate', 'or', 'appear', 'as', 'late', 'presentations', 'or', 'inoperable', '.']",216
216,1864928046,18,"['The', 'toll', 'of', 'unaddressed', 'health', 'problems', 'is', 'accompanied', 'by', 'a', 'mounting', 'backlog', 'of', 'procedures', 'that', 'could', 'cost', 'billions', 'to', 'the', 'SSN', 'and', 'may', 'require', 'a', 'substantial', 'amount', 'of', 'extra', 'health', 'care', 'workforce', 'input', 'to', 'bring', 'it', 'under', 'control', '(', 'Rosenbaum', ',', '2020', ')', '.']",217
217,1864928046,19,"['Finally', ',', 'it', 'still', 'needs', 'to', 'be', 'investigated', 'what', 'the', 'effects', 'on', 'access', 'to', 'care', 'and', 'the', 'quality', 'of', 'care', 'provided', 'by', 'the', 'move', 'to', 'digital', 'health', 'care', 'provision', 'are', ',', 'given', 'that', 'not', 'all', 'types', 'of', 'patients', 'nor', 'all', 'types', 'of', 'clinical', 'conditions', 'are', 'amenable', 'to', 'be', 'treated', 'as', 'such', '.']",218
218,1864928046,20,"['Despite', 'this', 'unprecedented', 'injection', 'of', 'digitalisation', ',', 'there', 'are', 'still', 'professionals', 'and', 'patients', 'who', 'still', 'have', 'to', 'catch-up', '-', 'an', 'issue', 'termed', ""'"", 'The', 'Great', 'Digital', 'divide', ""'"", '-', 'making', 'it', 'a', 'priority', 'to', 'bring', 'people', 'who', 'are', ""'"", 'digitally', 'excluded', 'online', ""'"", '(', 'Capgemini', 'Research', 'Institute', ',', '2020', ')', '.']",219
219,2008755081,0,"['Was', 'Italy', 'unprepared', '?']",220
220,2008755081,1,"['Answering', 'this', 'question', 'is', 'neither', 'simple', 'nor', 'straightforward', '.']",221
221,2008755081,2,"['Italy', 'was', 'the', 'first', 'EU', 'country', 'to', 'be', 'hit', 'by', 'the', 'COVID-19', 'epidemic', '.']",222
222,2008755081,3,"['The', 'initial', 'response', 'from', 'both', 'the', 'Italian', 'national', 'and', 'regional', 'governments', ',', 'business', 'organisations', ',', 'as', 'well', 'as', 'that', 'the', 'general', 'public', 'was', 'one', 'of', 'disbelief', 'and', 'inaction', '.']",223
223,2008755081,4,"['However', ',', 'the', 'declaration', 'of', 'an', 'emergency', 'state', 'early', 'on', 'in', 'the', 'crisis', 'enabled', 'the', 'national', 'government', 'to', 'take', 'immediate', 'and', 'executive', 'decisions', 'to', 'tackle', 'the', 'health', 'crisis', '.']",224
224,2008755081,5,"['In', 'this', 'midst', ',', 'the', 'decision', 'to', 'impose', 'strict', 'lockdown', 'measures', ',', 'similar', 'to', 'those', 'imposed', 'by', 'China', ',', 'was', 'a', 'difficult', 'exercise', 'as', 'it', 'required', 'dealing', 'with', 'the', 'unprecedented', 'trade-off', 'between', 'enforcing', 'measures', 'that', 'impinge', 'on', 'individual', 'liberties', 'in', 'a', 'democratic', 'system', ',', 'and', 'the', 'need', 'to', 'contain', ',', 'or', 'at', 'least', 'mitigate', ',', 'the', 'spread', 'of', 'the', 'virus', '.']",225
225,2008755081,6,"['Delays', 'in', 'the', 'enforcement', 'of', 'lockdown', 'measures', ',', 'especially', 'in', 'closing', 'non', 'essential', 'production', 'activities', ',', 'ensued', 'because', 'of', 'the', 'need', 'to', 'acquire', 'the', 'consensus', 'of', 'both', 'business', 'industry', 'and', 'union', 'representatives', '(', 'Bosa', 'et', 'al', '.,', '2020', ')', '.']",226
226,2008755081,7,"['Moreover', ',', 'the', 'early', 'phase', 'of', 'the', 'emergency', 'was', 'characterised', 'by', 'low', 'level', 'of', 'compliance', 'with', 'and', 'adherence', 'to', 'public', 'health', 'measures', '.']",227
227,2008755081,8,"['An', 'example', 'of', 'it', 'is', 'the', 'mass', 'flow', 'of', 'people', 'who', 'travelled', 'from', 'the', 'hardest', 'hit', 'northern', 'regions', 'towards', 'the', 'south', ',', 'before', 'the', 'introduction', 'of', 'the', 'national', 'lockdown', 'in', 'March', ',', 'after', 'this', 'policy', 'was', 'prematurely', 'leaked', 'to', 'the', 'press', ',', 'and', 'which', 'may', 'potentially', 'have', 'had', 'a', 'negative', 'impact', 'on', 'the', 'spread', 'of', 'the', 'outbreak', 'in', 'previously', 'unaffected', 'areas', '(', 'Bosa', 'et', 'al', '.,', '2020', ')', '.']",228
228,2008755081,9,"['However', ',', 'most', 'southern', 'regions', 'took', 'immediate', 'steps', 'to', 'deal', 'with', 'the', 'flux', 'of', 'people', 'coming', 'from', 'the', 'northern', 'regions', ',', 'by', 'for', 'example', 'introducing', 'a', '14', 'day', 'selfisolation', 'period', 'for', 'people', 'travelling', 'from', 'the', 'hardest', 'hit', 'regions', '.']",229
229,2008755081,10,"['This', 'may', 'have', 'allowed', 'these', 'regions', 'to', 'keep', 'their', 'initial', 'numbers', 'of', 'positive', 'COVID-19', 'cases', 'low', '(', 'er', ')', 'and', 'to', ""'"", 'flatten', 'the', 'curve', ""'"", 'earlier', 'than', 'northern', 'regions', '(', 'Bosa', 'et', 'al', '.,', '2020', ')', '.']",230
230,2008755081,11,"['The', 'second', 'wave', 'of', 'the', 'pandemic', 'is', 'not', 'sparing', 'southern', 'regions', ',', 'revealing', 'pre-existing', 'weaknesses', 'in', 'their', 'models', 'of', 'health', 'care', 'organisation', 'and', 'delivery', '.']",231
231,2008755081,12,"['Italy', ""'s"", 'multi-level', 'governance', 'structure', 'and', 'its', 'decentralised', 'health', 'care', 'system', 'have', 'allowed', 'local', 'governments', '(', 'both', 'regional', 'and', 'municipalities', ')', 'to', 'tailor', 'their', 'responses', 'to', 'the', 'needs', 'of', 'their', 'population', 'and', 'to', 'proactively', 'adopt', 'further', 'measures', 'as', 'required', 'by', 'the', 'epidemiological', 'development', 'of', 'the', 'COVID-19', 'outbreak', 'in', 'their', 'respective', 'areas', '.']",232
232,2008755081,13,"['However', ',', 'we', 'think', 'that', ""'"", 'this', 'pluralism', 'might', 'have', 'impeded', 'faster', 'and', 'more', 'integrated', 'responses', ',', 'and', 'may', 'have', 'fuelled', 'intergovernmental', 'tensions', ""'"", '(', 'Bosa', 'et', 'al', '.,', '2020', ')', '.']",233
233,2008755081,14,"['The', 'lack', 'of', 'a', 'brushed', 'up', 'emergency', 'plan', ',', 'the', 'mismanagement', 'of', ""'"", 'patient', '1', ""'"", 'and', 'other', 'initial', 'cases', ',', 'insufficient', 'transparency', 'in', 'communication', 'and', 'a', 'surveillance', 'system', 'initially', 'ill-suited', 'to', 'allow', 'for', 'the', 'central', 'coordination', 'of', 'the', 'national', 'emergency', ',', 'all', 'conspired', 'to', 'make', 'the', 'first', 'https://doi.org/10.1017/S1744133121000141', 'Published', 'online', 'by', 'Cambridge', 'University', 'Press', '.']",234
234,469154798,0,"['12', 'Iris', 'Bosa', 'et', 'al.']",235
235,502991222,0,"['Health', 'economics', ',', 'policy', 'and', 'Law', '3', '.']",236
236,617557877,0,"['Key', 'words', ':', 'Health', 'policy', ';', 'covid-19', ';', 'national', 'response', ';', 'Italy', '.']",237
237,859959020,0,"['5', '.']",238
238,859959020,1,"['National', 'and', 'regional', 'policy', 'responses', 'The', 'first', 'Italian', 'COVID-19', 'positive', 'patient', 'was', 'reported', 'by', 'the', 'local', 'health', 'authorities', 'in', 'Lombardy', 'in', 'Codogno', '(', 'Lodi', ')', 'on', '20th', 'February', ',', 'followed', 'by', 'a', 'number', 'of', 'additional', 'cases', 'in', 'the', 'neighbouring', 'areas', 'of', 'Emilia-Romagna', 'and', 'Veneto', '.']",239
239,859959020,2,"['On', '21st', 'February', ',', 'the', 'first', 'COVID-19', 'death', 'was', 'recorded', 'in', 'Veneto', '.']",240
240,859959020,3,"['On', '23rd', 'February', ',', 'the', 'government', 'reacted', 'by', 'introducing', 'the', 'first', 'movement', 'and', 'access', '/', 'exit', 'restrictions', 'around', 'these', 'hotspots', ',', 'known', 'as', ""'"", 'red', 'zones', ""'"", '.']",241
241,859959020,4,"['Additional', 'restrictive', 'measures', 'for', 'the', 'whole', 'of', 'Lombardy', ',', 'Veneto', ',', 'Emilia-Romagna', ',', 'Friuli-Venezia', 'Giulia', ',', 'Liguria', 'and', 'Piedmont', 'followed', 'on', '25th', 'February', '.']",242
242,859959020,5,"['Nationwide', 'closure', 'of', 'schools', 'and', 'universities', 'was', 'declared', 'on', '4th', 'March', ',', 'with', 'additional', 'social', 'distancing', 'measures', 'introduced', 'on', '9th', 'March', '.']",243
243,859959020,6,"['A', 'national', 'partial', 'lockdown', 'was', 'enforced', 'on', '11th', 'March', ',', 'affecting', 'bars', ',', 'restaurants', 'and', 'recreational', 'facilities', ',', 'and', 'culminating', 'in', 'the', 'complete', 'lockdown', 'on', '22nd', 'March', '.']",244
244,859959020,7,"['Further', 'restrictions', 'to', 'people', ""'s"", 'movements', 'were', 'introduced', 'on', '25th', 'March', ',', 'except', 'for', 'essential', 'reasons', '(', 'e.g.', 'work', ',', 'health', 'and', 'getting', 'supplies', ')', '.']",245
245,859959020,8,"['Phase', '1', 'of', 'the', 'Italian', 'response', 'to', 'the', 'emergency', 'ended', 'on', '3rd', 'May', '.']",246
246,859959020,9,"['This', 'was', 'followed', 'by', 'phase', '2', '(', '4th', 'May', 'to', '2nd', 'June', ')', 'during', 'which', 'most', 'primary', 'and', 'secondary', 'productive', 'sectors', ',', 'professionals', 'and', 'private', 'health', 'care', 'clinics', 'and', 'most', 'retail', 'shops', ',', 'businesses', 'and', 'customer', 'services', ',', 'resumed', 'activities', 'subject', 'to', 'sector-specific', 'COVID-19', 'safety', 'protocols', '(', 'DPCM', ',', '2020b', ')', '.']",247
247,859959020,10,"['Previous', 'restrictions', 'to', 'the', 'free', 'movement', 'of', 'citizens', 'were', 'lifted', ',', 'within', 'one', ""'s"", 'region', 'of', 'residence', 'only', '.']",248
248,859959020,11,"['Further', 'regulations', ',', 'relaxing', 'the', 'existing', 'lockdown', 'measures', ',', 'were', 'adopted', 'nationwide', 'and', 'locally', 'on', '17th', 'May', '(', 'DPCM', ',', '2020a', ')', '.']",249
249,859959020,12,"['At', 'this', 'stage', ',', 'a', 'key', 'role', 'was', 'played', 'by', 'the', 'Italian', 'regions', ',', 'which', 'asked', 'and', 'obtained', 'the', 'right', 'to', 'set', 'specific', 'regional', 'guidelines', '(', 'de', 'Belvis', 'et', 'al', '.,', '2020', ')', '.']",250
250,859959020,13,"['As', 'of', '3rd', 'June', ',', 'all', 'businesses', 'reopened', 'subject', 'to', 'aforementioned', 'protocols', 'and', 'social', 'distancing', 'rules', '.']",251
251,859959020,14,"['Free', 'inter-regional', 'movement', 'of', 'citizens', 'was', 'also', 'reinstated', ',', 'albeit', 'with', 'restrictions', 'on', 'foreign', 'travel', '.']",252
252,859959020,15,"['The', 'wearing', 'of', 'face-masks', '(', 'for', '<', '=', '6', 'years', ')', 'outdoors', ',', 'on', 'public', 'transport', ',', 'in', 'shop', '/', 'businesses', 'became', 'mandatory', 'as', 'well', 'as', 'keeping', 'at', 'least', '1', 'm', 'distance', '.']",253
253,859959020,16,"['Schools', 'and', 'universities', 'remained', 'closed', ',', 'but', 'provided', 'lessons', 'through', 'distance', 'learning', 'platforms', '(', 'didattica', 'a', 'distanza', ')', 'and', 'reopened', 'only', 'in', 'September', '2020', 'in', 'a', 'staggered', 'way', '.']",254
254,859959020,17,"['The', 'outbreak', 'of', 'SARS-CoV-2', 'has', 'unevenly', 'affected', 'Italian', 'regions', ',', 'with', 'a', 'clear', 'north-south', 'gradient', '.']",255
255,859959020,18,"['These', 'differences', 'are', 'mainly', 'due', 'to', 'multiple', 'independent', 'entries', 'of', 'the', 'virus', 'in', 'northern', 'Italy', ',', 'but', 'may', 'also', 'be', 'linked', 'to', 'the', 'diverse', 'set', 'of', 'policies', 'implemented', 'at', 'the', 'regional', 'level', '.']",256
256,859959020,19,"['In', 'a', 'companion', 'paper', ',', 'we', 'discuss', 'the', 'differences', 'and', 'similarities', 'of', 'the', 'Italian', 'regional', 'policy', 'responses', 'to', 'COVID-19', '.']",257
257,859959020,20,"['Similarly', 'to', 'many', 'European', 'countries', 'and', 'the', 'USA', ',', 'nursing', 'homes', '(', 'Residenza', 'Sanitaria', 'Assistenziale', ',', 'RSA', ')', 'in', 'Italy', 'were', 'particularly', 'hit', 'by', 'the', 'COVID-19', 'outburst', '(', 'Berloto', 'et', 'al', '.,', '2020', ';', 'Ravizza', ',', '2020', ')', '.']",258
258,859959020,21,"['The', 'excess', 'mortality', 'recorded', 'in', 'these', 'settings', 'seems', 'to', 'have', 'followed', 'the', 'regional', 'pattern', 'of', 'exposure', 'to', 'and', 'incidence', 'of', 'the', 'SARS-CoV-2', 'outbreak', '.']",259
259,859959020,22,"['These', 'excess', 'deaths', ',', 'flagged', 'up', 'by', 'a', 'newspaper', 'investigation', ',', 'prompted', 'the', 'ISS', 'to', 'conduct', 'a', 'targeted', 'survey', ',', 'which', 'revealed', 'that', 'an', 'average', 'of', '9.1', '%', 'of', 'all', 'nursing', 'homes', ""'"", 'residents', 'died', 'in', 'Italy', ',', 'with', 'a', 'peak', 'of', 'https://doi.org/10.1017/S1744133121000141', 'Published', 'online', 'by', 'Cambridge', 'University', 'Press', '.']",260
